"ColNum","Head1","Head2","SubFile","Evo","Reformat","VarName","Linked","Header"
169,"Have.any.of.the.patient's.siblings.been.diagnosed.with.any.of.the.following.conditions?","3_Conditions","Diagnosis",,"refactor","Conditions","3","Have.any.of.the.patient's.siblings.been.diagnosed.with.any.of.the.following.conditions?_3_Conditions"
170,"Have.any.of.the.patient's.siblings.been.diagnosed.with.any.of.the.following.conditions?","3_Age.at.diagnosis","Diagnosis",,,"Age.at.diagnosis","3","Have.any.of.the.patient's.siblings.been.diagnosed.with.any.of.the.following.conditions?_3_Age.at.diagnosis"
171,"Have.any.of.the.patient's.siblings.been.diagnosed.with.any.of.the.following.conditions?","4_Conditions","Diagnosis",,"refactor","Conditions","4","Have.any.of.the.patient's.siblings.been.diagnosed.with.any.of.the.following.conditions?_4_Conditions"
172,"Have.any.of.the.patient's.siblings.been.diagnosed.with.any.of.the.following.conditions?","4_Age.at.diagnosis","Diagnosis",,,"Age.at.diagnosis","4","Have.any.of.the.patient's.siblings.been.diagnosed.with.any.of.the.following.conditions?_4_Age.at.diagnosis"
173,"Has.the.patient.been.diagnosed.with.hypotonia?",,"Diagnosis",,,,,"Has.the.patient.been.diagnosed.with.hypotonia?"
174,"Does.the.patient.have.seizures?",,"Diagnosis",1,,,,"Does.the.patient.have.seizures?"
175,"What.is.the.patient's.current.weight?.","Weight_Pounds","General Information",1,,,,"What.is.the.patient's.current.weight?._Weight_Pounds"
176,"What.is.the.patient's.current.weight?.","Weight_Ounces","General Information",1,,,,"What.is.the.patient's.current.weight?._Weight_Ounces"
177,"What.is.the.patient's.current.weight?.","Weight_Kilograms","General Information",1,,,,"What.is.the.patient's.current.weight?._Weight_Kilograms"
178,"What.is.the.patient's.current.height?.","Height_Feet","General Information",1,,,,"What.is.the.patient's.current.height?._Height_Feet"
179,"What.is.the.patient's.current.height?.","Height_Inches","General Information",1,,,,"What.is.the.patient's.current.height?._Height_Inches"
180,"What.is.the.patient's.current.height?.","Height_Centimeters","General Information",1,,,,"What.is.the.patient's.current.height?._Height_Centimeters"
181,"What.is.the.patient's.current.head.circumference?","Head.circumference_Inches","General Information",1,,,,"What.is.the.patient's.current.head.circumference?_Head.circumference_Inches"
182,"What.is.the.patient's.current.head.circumference?","Head.circumference_Centimeters","General Information",1,,,,"What.is.the.patient's.current.head.circumference?_Head.circumference_Centimeters"
183,"How.old.were.the.biological.parents.at.the.patient's.birth?","Mother","Neonatal",,,,,"How.old.were.the.biological.parents.at.the.patient's.birth?_Mother"
184,"How.old.were.the.biological.parents.at.the.patient's.birth?","Father","Neonatal",,,,,"How.old.were.the.biological.parents.at.the.patient's.birth?_Father"
185,"What.was.the.patient's.gestational.age?",,"Neonatal",,,,,"What.was.the.patient's.gestational.age?"
186,"What.was.the.birth.weight.of.the.patient?.","Weight_Pounds","Neonatal",,,,,"What.was.the.birth.weight.of.the.patient?._Weight_Pounds"
187,"What.was.the.birth.weight.of.the.patient?.","Weight_Ounces","Neonatal",,,,,"What.was.the.birth.weight.of.the.patient?._Weight_Ounces"
188,"What.was.the.birth.weight.of.the.patient?.","Weight_Kilograms","Neonatal",,,,,"What.was.the.birth.weight.of.the.patient?._Weight_Kilograms"
189,"What.was.the.birth.length?.What.was.the.head.circumference?","Birth.length_Inches","Neonatal",,,,,"What.was.the.birth.length?.What.was.the.head.circumference?_Birth.length_Inches"
190,"What.was.the.birth.length?.What.was.the.head.circumference?","Birth.length_Centimeters","Neonatal",,,,,"What.was.the.birth.length?.What.was.the.head.circumference?_Birth.length_Centimeters"
191,"What.was.the.birth.length?.What.was.the.head.circumference?","Head.circumference_Inches","Neonatal",,,,,"What.was.the.birth.length?.What.was.the.head.circumference?_Head.circumference_Inches"
192,"What.was.the.birth.length?.What.was.the.head.circumference?","Head.circumference_Centimeters","Neonatal",,,,,"What.was.the.birth.length?.What.was.the.head.circumference?_Head.circumference_Centimeters"
193,"What.were.the.baby's.APGAR.scores.at.1.minute.and.5.minutes?","1.minute","Neonatal",,,,,"What.were.the.baby's.APGAR.scores.at.1.minute.and.5.minutes?_1.minute"
194,"What.were.the.baby's.APGAR.scores.at.1.minute.and.5.minutes?","5.minutes","Neonatal",,,,,"What.were.the.baby's.APGAR.scores.at.1.minute.and.5.minutes?_5.minutes"
195,"If.the.baby.was.delivered.vaginally,.did.the.physician.use.any.of.the.following?","Forceps","Neonatal",,,,,"If.the.baby.was.delivered.vaginally,.did.the.physician.use.any.of.the.following?_Forceps"
196,"If.the.baby.was.delivered.vaginally,.did.the.physician.use.any.of.the.following?","Vacuum","Neonatal",,,,,"If.the.baby.was.delivered.vaginally,.did.the.physician.use.any.of.the.following?_Vacuum"
197,"If.the.baby.was.delivered.vaginally,.did.the.physician.use.any.of.the.following?","No","Neonatal",,,,,"If.the.baby.was.delivered.vaginally,.did.the.physician.use.any.of.the.following?_No"
198,"If.the.baby.was.delivered.vaginally,.did.the.physician.use.any.of.the.following?","Unsure","Neonatal",,,,,"If.the.baby.was.delivered.vaginally,.did.the.physician.use.any.of.the.following?_Unsure"
199,"If.the.baby.was.delivered.vaginally,.did.the.physician.use.any.of.the.following?","Not.applicable","Neonatal",,,,,"If.the.baby.was.delivered.vaginally,.did.the.physician.use.any.of.the.following?_Not.applicable"
200,"If.C-section.was.performed,.was.it.due.to.any.of.the.following?","Emergency.(maternal.distress)","Neonatal",,,,,"If.C-section.was.performed,.was.it.due.to.any.of.the.following?_Emergency.(maternal.distress)"
201,"If.C-section.was.performed,.was.it.due.to.any.of.the.following?","Emergency.(fetal.distress)","Neonatal",,,,,"If.C-section.was.performed,.was.it.due.to.any.of.the.following?_Emergency.(fetal.distress)"
202,"If.C-section.was.performed,.was.it.due.to.any.of.the.following?","Failure.to.progress.(the.baby.was.not.coming.down.the.birth.canal)","Neonatal",,,,,"If.C-section.was.performed,.was.it.due.to.any.of.the.following?_Failure.to.progress.(the.baby.was.not.coming.down.the.birth.canal)"
203,"If.C-section.was.performed,.was.it.due.to.any.of.the.following?","Baby.presented.breech.or.transverse","Neonatal",,,,,"If.C-section.was.performed,.was.it.due.to.any.of.the.following?_Baby.presented.breech.or.transverse"
204,"If.C-section.was.performed,.was.it.due.to.any.of.the.following?","Problems.with.umbilical.cord.(knotted,.collapsed,.wrapped.around.baby,.other)","Neonatal",,,,,"If.C-section.was.performed,.was.it.due.to.any.of.the.following?_Problems.with.umbilical.cord.(knotted,.collapsed,.wrapped.around.baby,.other)"
205,"If.C-section.was.performed,.was.it.due.to.any.of.the.following?","Cephalopelvic.disproportion.(CPD)","Neonatal",,,,,"If.C-section.was.performed,.was.it.due.to.any.of.the.following?_Cephalopelvic.disproportion.(CPD)"
206,"If.C-section.was.performed,.was.it.due.to.any.of.the.following?","Planned","Neonatal",,,,,"If.C-section.was.performed,.was.it.due.to.any.of.the.following?_Planned"
207,"If.C-section.was.performed,.was.it.due.to.any.of.the.following?","Concerns.about.the.mother's.ability.to.deliver.vaginally","Neonatal",,,,,"If.C-section.was.performed,.was.it.due.to.any.of.the.following?_Concerns.about.the.mother's.ability.to.deliver.vaginally"
208,"If.C-section.was.performed,.was.it.due.to.any.of.the.following?","No","Neonatal",,,,,"If.C-section.was.performed,.was.it.due.to.any.of.the.following?_No"
209,"If.C-section.was.performed,.was.it.due.to.any.of.the.following?","Unsure","Neonatal",,,,,"If.C-section.was.performed,.was.it.due.to.any.of.the.following?_Unsure"
210,"If.C-section.was.performed,.was.it.due.to.any.of.the.following?","Not.applicable","Neonatal",,,,,"If.C-section.was.performed,.was.it.due.to.any.of.the.following?_Not.applicable"
211,"If.C-section.was.performed,.was.it.due.to.any.of.the.following?","Other","Neonatal",,,,,"If.C-section.was.performed,.was.it.due.to.any.of.the.following?_Other"
212,"If.C-section.was.performed,.was.it.due.to.any.of.the.following?","Other.Value","Neonatal",,,,,"If.C-section.was.performed,.was.it.due.to.any.of.the.following?_Other.Value"
213,"Did.the.baby.experience.birth.trauma.during.delivery?",,"Neonatal",,,,,"Did.the.baby.experience.birth.trauma.during.delivery?"
214,"If.the.baby.was.transferred.to.the.Intensive.Care.Unit,.what.was.the.reason?","Congenital.abnormality","Neonatal",,,,,"If.the.baby.was.transferred.to.the.Intensive.Care.Unit,.what.was.the.reason?_Congenital.abnormality"
215,"If.the.baby.was.transferred.to.the.Intensive.Care.Unit,.what.was.the.reason?","Feeding.difficulty","Neonatal",,,,,"If.the.baby.was.transferred.to.the.Intensive.Care.Unit,.what.was.the.reason?_Feeding.difficulty"
216,"If.the.baby.was.transferred.to.the.Intensive.Care.Unit,.what.was.the.reason?","Trouble.transitioning.(water.in.the.lungs)","Neonatal",,,,,"If.the.baby.was.transferred.to.the.Intensive.Care.Unit,.what.was.the.reason?_Trouble.transitioning.(water.in.the.lungs)"
217,"If.the.baby.was.transferred.to.the.Intensive.Care.Unit,.what.was.the.reason?","Low.blood.sugar","Neonatal",,,,,"If.the.baby.was.transferred.to.the.Intensive.Care.Unit,.what.was.the.reason?_Low.blood.sugar"
218,"If.the.baby.was.transferred.to.the.Intensive.Care.Unit,.what.was.the.reason?","Low.blood.pressure","Neonatal",,,,,"If.the.baby.was.transferred.to.the.Intensive.Care.Unit,.what.was.the.reason?_Low.blood.pressure"
219,"If.the.baby.was.transferred.to.the.Intensive.Care.Unit,.what.was.the.reason?","Neonatal.sepsis.(whole-body.inflammatory.response.to.a.known.or.suspected.infection)","Neonatal",,,,,"If.the.baby.was.transferred.to.the.Intensive.Care.Unit,.what.was.the.reason?_Neonatal.sepsis.(whole-body.inflammatory.response.to.a.known.or.suspected.infection)"
220,"If.the.baby.was.transferred.to.the.Intensive.Care.Unit,.what.was.the.reason?","Breathing.difficulties","Neonatal",,,,,"If.the.baby.was.transferred.to.the.Intensive.Care.Unit,.what.was.the.reason?_Breathing.difficulties"
221,"If.the.baby.was.transferred.to.the.Intensive.Care.Unit,.what.was.the.reason?","Diabetes.insipidus.(vasopressin.deficiency)","Neonatal",,,,,"If.the.baby.was.transferred.to.the.Intensive.Care.Unit,.what.was.the.reason?_Diabetes.insipidus.(vasopressin.deficiency)"
222,"If.the.baby.was.transferred.to.the.Intensive.Care.Unit,.what.was.the.reason?","None.of.the.above","Neonatal",,,,,"If.the.baby.was.transferred.to.the.Intensive.Care.Unit,.what.was.the.reason?_None.of.the.above"
223,"If.the.baby.was.transferred.to.the.Intensive.Care.Unit,.what.was.the.reason?","Unsure","Neonatal",,,,,"If.the.baby.was.transferred.to.the.Intensive.Care.Unit,.what.was.the.reason?_Unsure"
224,"If.the.baby.was.transferred.to.the.Intensive.Care.Unit,.what.was.the.reason?","Not.applicable","Neonatal",,,,,"If.the.baby.was.transferred.to.the.Intensive.Care.Unit,.what.was.the.reason?_Not.applicable"
225,"If.the.baby.was.transferred.to.the.Intensive.Care.Unit,.what.was.the.reason?","Other","Neonatal",,,,,"If.the.baby.was.transferred.to.the.Intensive.Care.Unit,.what.was.the.reason?_Other"
226,"If.the.baby.was.transferred.to.the.Intensive.Care.Unit,.what.was.the.reason?","Other.Value","Neonatal",,,,,"If.the.baby.was.transferred.to.the.Intensive.Care.Unit,.what.was.the.reason?_Other.Value"
227,"How.many.days.did.baby.remain.at.the.hospital?",,"Neonatal",,,,,"How.many.days.did.baby.remain.at.the.hospital?"
228,"When.the.baby.was.born,.did.he/she.have.any.of.the.following.conditions?","Hypotonia","Neonatal",,,,,"When.the.baby.was.born,.did.he/she.have.any.of.the.following.conditions?_Hypotonia"
229,"When.the.baby.was.born,.did.he/she.have.any.of.the.following.conditions?","Dehydration","Neonatal",,,,,"When.the.baby.was.born,.did.he/she.have.any.of.the.following.conditions?_Dehydration"
230,"When.the.baby.was.born,.did.he/she.have.any.of.the.following.conditions?","Feeding.problems","Neonatal",,,,,"When.the.baby.was.born,.did.he/she.have.any.of.the.following.conditions?_Feeding.problems"
231,"When.the.baby.was.born,.did.he/she.have.any.of.the.following.conditions?","Failure.to.gain.weight.normally","Neonatal",,,,,"When.the.baby.was.born,.did.he/she.have.any.of.the.following.conditions?_Failure.to.gain.weight.normally"
232,"When.the.baby.was.born,.did.he/she.have.any.of.the.following.conditions?","Hypo-reflexia.(reduced.reflexes)","Neonatal",,,,,"When.the.baby.was.born,.did.he/she.have.any.of.the.following.conditions?_Hypo-reflexia.(reduced.reflexes)"
233,"When.the.baby.was.born,.did.he/she.have.any.of.the.following.conditions?","Hyper-reflexia.(overactive.reflexes)","Neonatal",,,,,"When.the.baby.was.born,.did.he/she.have.any.of.the.following.conditions?_Hyper-reflexia.(overactive.reflexes)"
234,"When.the.baby.was.born,.did.he/she.have.any.of.the.following.conditions?","Torticolis","Neonatal",,,,,"When.the.baby.was.born,.did.he/she.have.any.of.the.following.conditions?_Torticolis"
235,"When.the.baby.was.born,.did.he/she.have.any.of.the.following.conditions?","No","Neonatal",,,,,"When.the.baby.was.born,.did.he/she.have.any.of.the.following.conditions?_No"
236,"When.the.baby.was.born,.did.he/she.have.any.of.the.following.conditions?","Unsure","Neonatal",,,,,"When.the.baby.was.born,.did.he/she.have.any.of.the.following.conditions?_Unsure"
237,"Was.the.baby's.cord.blood.saved.and.stored.by.a.cord.blood.bank?",,"Neonatal",,,,,"Was.the.baby's.cord.blood.saved.and.stored.by.a.cord.blood.bank?"
238,"Has.the.patient.ever.had.any.of.the.following.vision.impairments?","1_Vision.impairments","Eyes - Vision",,"refactor","Vision.impairments","1","Has.the.patient.ever.had.any.of.the.following.vision.impairments?_1_Vision.impairments"
239,"Has.the.patient.ever.had.any.of.the.following.vision.impairments?","1_Age.at.onset","Eyes - Vision",,,"Age.at.onset","1","Has.the.patient.ever.had.any.of.the.following.vision.impairments?_1_Age.at.onset"
240,"Has.the.patient.ever.had.any.of.the.following.vision.impairments?","2_Vision.impairments","Eyes - Vision",,"refactor","Vision.impairments","2","Has.the.patient.ever.had.any.of.the.following.vision.impairments?_2_Vision.impairments"
241,"Has.the.patient.ever.had.any.of.the.following.vision.impairments?","2_Age.at.onset","Eyes - Vision",,,"Age.at.onset","2","Has.the.patient.ever.had.any.of.the.following.vision.impairments?_2_Age.at.onset"
242,"Has.the.patient.ever.had.any.of.the.following.vision.impairments?","3_Vision.impairments","Eyes - Vision",,"refactor","Vision.impairments","3","Has.the.patient.ever.had.any.of.the.following.vision.impairments?_3_Vision.impairments"
243,"Has.the.patient.ever.had.any.of.the.following.vision.impairments?","3_Age.at.onset","Eyes - Vision",,,"Age.at.onset","3","Has.the.patient.ever.had.any.of.the.following.vision.impairments?_3_Age.at.onset"
244,"Has.the.patient.ever.had.any.of.the.following.vision.impairments?","4_Vision.impairments","Eyes - Vision",,"refactor","Vision.impairments","4","Has.the.patient.ever.had.any.of.the.following.vision.impairments?_4_Vision.impairments"
245,"Has.the.patient.ever.had.any.of.the.following.vision.impairments?","4_Age.at.onset","Eyes - Vision",,,"Age.at.onset","4","Has.the.patient.ever.had.any.of.the.following.vision.impairments?_4_Age.at.onset"
246,"Has.the.patient.ever.had.any.of.the.following.vision.impairments?","5_Vision.impairments","Eyes - Vision",,"refactor","Vision.impairments","5","Has.the.patient.ever.had.any.of.the.following.vision.impairments?_5_Vision.impairments"
247,"Has.the.patient.ever.had.any.of.the.following.vision.impairments?","5_Age.at.onset","Eyes - Vision",,,"Age.at.onset","5","Has.the.patient.ever.had.any.of.the.following.vision.impairments?_5_Age.at.onset"
248,"Has.the.patient.ever.had.any.of.the.following.vision.impairments?","6_Vision.impairments","Eyes - Vision",,"refactor","Vision.impairments","6","Has.the.patient.ever.had.any.of.the.following.vision.impairments?_6_Vision.impairments"
249,"Has.the.patient.ever.had.any.of.the.following.vision.impairments?","6_Age.at.onset","Eyes - Vision",,,"Age.at.onset","6","Has.the.patient.ever.had.any.of.the.following.vision.impairments?_6_Age.at.onset"
250,"Has.the.patient.ever.had.any.of.the.following.hearing.problems?","1_Problem","Ears - Hearing",,"refactor","Problem","1","Has.the.patient.ever.had.any.of.the.following.hearing.problems?_1_Problem"
251,"Has.the.patient.ever.had.any.of.the.following.hearing.problems?","1_Age.at.diagnosis","Ears - Hearing",,,"Age.at.diagnosis","1","Has.the.patient.ever.had.any.of.the.following.hearing.problems?_1_Age.at.diagnosis"
252,"Has.the.patient.ever.had.any.of.the.following.hearing.problems?","1_Current.status","Ears - Hearing",,,"Current.status","1","Has.the.patient.ever.had.any.of.the.following.hearing.problems?_1_Current.status"
253,"Has.the.patient.ever.had.any.of.the.following.hearing.problems?","2_Problem","Ears - Hearing",,"refactor","Problem","2","Has.the.patient.ever.had.any.of.the.following.hearing.problems?_2_Problem"
254,"Has.the.patient.ever.had.any.of.the.following.hearing.problems?","2_Age.at.diagnosis","Ears - Hearing",,,"Age.at.diagnosis","2","Has.the.patient.ever.had.any.of.the.following.hearing.problems?_2_Age.at.diagnosis"
255,"Has.the.patient.ever.had.any.of.the.following.hearing.problems?","2_Current.status","Ears - Hearing",,,"Current.status","2","Has.the.patient.ever.had.any.of.the.following.hearing.problems?_2_Current.status"
256,"Has.the.patient.ever.had.any.of.the.following.hearing.problems?","3_Problem","Ears - Hearing",,"refactor","Problem","3","Has.the.patient.ever.had.any.of.the.following.hearing.problems?_3_Problem"
257,"Has.the.patient.ever.had.any.of.the.following.hearing.problems?","3_Age.at.diagnosis","Ears - Hearing",,,"Age.at.diagnosis","3","Has.the.patient.ever.had.any.of.the.following.hearing.problems?_3_Age.at.diagnosis"
258,"Has.the.patient.ever.had.any.of.the.following.hearing.problems?","3_Current.status","Ears - Hearing",,,"Current.status","3","Has.the.patient.ever.had.any.of.the.following.hearing.problems?_3_Current.status"
259,"Has.the.patient.ever.had.any.of.the.following.hearing.problems?","4_Problem","Ears - Hearing",,"refactor","Problem","4","Has.the.patient.ever.had.any.of.the.following.hearing.problems?_4_Problem"
